0, 942.478, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 1100.33, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 1263.95, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 1432.32, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 1605.57, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 1783.85, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 1967.31, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 2156.5, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 2359.56, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 2580.78, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 2821.75, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 3084.25, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 3368.7, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 3672.92, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 3998.1, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 4345.29, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 4712.09, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 5098.62, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 5504.72, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 5926.31, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 6363.39, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 6812.3, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 7270.74, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 7738.29, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 8213.97, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 8690.56, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 9139.95, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 9561.2, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 9583.95, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 9583.95, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 9583.95, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 9583.95, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 9583.95, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
0, 9583.95, -0.00015664694444444445, -2.6112277777777778e-06, 0.0, 0.0, 0.0, 0.0, 1
